Date,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,SBILIFE.NS,HDFCLIFE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
16-04-2018,387.5,668.7000122,2656.179932,1593.819946,519.4000244,566.5999756,239.4499969,2102.449951,499.9500122,1419.5,591.5999756,145.0829926,584.9500122,264.4500122,408.2000122,217.4250031,308.8999939,162.3500061,1173.25,3917,8749.400391,1178.849976,3129.929932,165,1092.400024,2838.300049,1870.449951,801.4500122,509.0669861,16968.30078,9232,980.5,5386.149902,1172.099976,286.1000061,345.8320007,3803.149902,1368.099976,181.5,249,937.0499878,708.9000244,494.75,1943.300049,542.4000244,971.0499878,339.1499939,287.6000061,199.1999969,1864.650024
17-04-2018,383.3999939,668.2999878,2671.050049,1583.300049,512.1500244,562.5999756,239.3999939,2105.550049,505.5,1445.550049,596.0499878,147.4579926,579.9500122,267.6000061,410.6499939,213.5630035,309.1499939,162.8249969,1180.550049,3917.25,9013.599609,1176,3102.76001,167.1999969,1094.75,2864.199951,1889.699951,809.3499756,505.0329895,16977.19922,9160.349609,997.5999756,5426.100098,1164.849976,287.6000061,350.7900085,3769,1359.550049,180.8000031,248.1499939,944.25,721.4000244,491.2999878,1935.050049,532.4000244,974.25,336.4500122,291.75,204.8999939,1866.849976
18-04-2018,384.9500122,656.7999878,2680.820068,1579.550049,512,562.9749756,242.8000031,2101.649902,498.4249878,1450.5,601.5999756,148.7920074,584.5999756,275.3500061,405.2000122,219.4880066,309.9500122,165.3249969,1174.900024,3992.350098,8975.25,1172.300049,3087.389893,164.9499969,1092.849976,2862.050049,1877.699951,798.2999878,505.0669861,17034.80078,9121.5,977.0999756,5371.850098,1153.949951,285.1000061,352.8099976,3737.800049,1360.099976,182.1000061,246.4499969,938,721.3499756,493.1499939,1926.849976,518.25,966.2999878,334.7999878,290.0499878,205,1843.599976
19-04-2018,386.5499878,665.2000122,2697.899902,1595.569946,509.2000122,566.4249878,264.75,2136.300049,509.2749939,1454.199951,621.9500122,147.9579926,584.4000244,277.3500061,376.5499878,219.3379974,322.8500061,167.6750031,1179.75,4103.450195,9145.549805,1165,3092.01001,157.9499969,1104.150024,2857.949951,1858.650024,801.9000244,512.5999756,17141.90039,9077.650391,952.75,5385.200195,1153.900024,283.2000122,363.0020142,3723.600098,1385,183.9499969,246.1499939,942.2999878,722.9000244,503.5,1913.300049,512.9000244,969.5,334.25,289.6000061,208.1000061,1832.949951
20-04-2018,381.1499939,700.5,2661.179932,1701.219971,505.2999878,589.2249756,262.1000061,2121.899902,531.1749878,1467.800049,606.2000122,145.2920074,589.0499878,276.2000122,371.3999939,223.5379944,322.8500061,165.2749939,1194.25,4080.899902,9162,1159.349976,3114.870117,160.1000061,1100.800049,2852.699951,1834.150024,799.5,510.5,16999.80078,9025,956.5499878,5286.350098,1152.849976,292.0499878,369.1080017,3742.699951,1365.050049,182.3500061,241.1999969,927.9000244,716.1500244,495.6499939,1880.400024,505.7000122,977.9500122,336,282.1499939,207.1999969,1812.849976
23-04-2018,386.3500061,702,2656.52002,1704.319946,514.25,593.8499756,255.6000061,2135.550049,544,1452.75,606.5999756,144.6670074,600.1500244,275.5,381.3500061,223.0130005,321.7999878,166.2749939,1178.449951,4143.700195,8905.349609,1178.699951,3106.52002,161.6999969,1085.099976,2852.149902,1830.849976,824.2999878,502.5329895,17117.19922,9064.849609,962.9500122,5294,1169,289.7999878,369.8880005,3718.199951,1360,181.0500031,242.4499969,936,716.9500122,493.6000061,1899.349976,506.2000122,967.875,334.0499878,279.3999939,206.8000031,1874.400024
24-04-2018,392.25,682.7000122,2648.600098,1692.819946,517.7999878,577.25,236.75,2150.149902,530.9749756,1459.650024,597.5499878,144.0420074,601.9000244,276,383.7000122,215.2129974,324.75,168.875,1178.25,4119.25,8822.049805,1170.099976,3113.679932,163.0500031,1080.400024,2886.800049,1859.550049,838.5499878,496.4670105,17245.90039,9064.650391,961.9500122,5427.649902,1166,290.5,373.0100098,3716.899902,1378,182.6499939,240.6000061,970.0499878,746,499.5499878,1917.800049,504.8500061,967.5,331.5499878,284.1000061,206.4499969,1877.400024
25-04-2018,391.8999939,686.4000244,2687.649902,1735.119995,514.0499878,580.1749878,232.0500031,2118,534.4000244,1459.199951,586.2000122,143.2079926,593.0499878,274.1000061,385.7999878,215.3630066,321.7000122,163.7749939,1160.849976,4134.799805,8734.549805,1163.050049,3074.699951,160.6000061,1062.349976,2900.350098,1849.5,853.8499756,495.9330139,17410.80078,8934.599609,960.8499756,5434.299805,1167.849976,290.9500122,385.4970093,3717.199951,1362.900024,179.4499969,237.1999969,970.5,766.0999756,510.6000061,1899.849976,498.3999939,960.375,328.6000061,278.8999939,207.3500061,1847.75
26-04-2018,397.1000061,691.0999756,2686.699951,1769.619995,512.5999756,588.2249756,234,2076.850098,538.6500244,1491.25,578.2000122,143.3329926,599.9500122,278.25,385.5,211.0130005,327.7000122,162.6750031,1171.25,4079.449951,9042.950195,1155.699951,3120.52002,161.1499939,1069.199951,2884.949951,1850.449951,858.1500244,500.1669922,17227.30078,8946.450195,969.5,5339.25,1185.699951,290.7999878,375.7189941,3761.850098,1347.199951,180.8000031,233.1999969,975.3499756,762.7999878,533.0499878,1892.099976,493.75,965.125,330.25,278.8500061,207,1881.900024
27-04-2018,402.4500122,670.5,2730.379883,1725.969971,524.1500244,592.5999756,234.9499969,2097.75,520.8250122,1473.949951,589.7999878,142.2920074,599.8499756,279.3999939,390.1499939,207.1130066,327.6000061,165.3999939,1188.699951,4062.350098,9061.700195,1181.599976,3159.929932,162.8999939,1086.800049,2947.149902,1853.75,862.7000122,502.8999939,17018.90039,8783.349609,970,5435.25,1188.75,286.75,375.3049927,3713.5,1377.75,180.6999969,242.6000061,996.2999878,758.8499756,519.1500244,1901.150024,539.2000122,961.7000122,336.8999939,287.8999939,207.8999939,1884.699951
30-04-2018,407.2999878,670.5999756,2756.600098,1766.050049,528.4000244,599.75,235.6499939,2109.850098,526.375,1508.900024,594.9500122,143.4579926,607.4000244,281.4500122,387.3500061,209.0630035,325,162.5500031,1197.5,4108.850098,9396.549805,1201.699951,3118.860107,162.3000031,1093.699951,2952.600098,1883.25,873.2999878,486.5669861,16943.80078,8814.950195,981.7999878,5482.600098,1211.099976,285,376.0400085,3732.25,1400.900024,180.5500031,246.3999939,963.2999878,743.0999756,518.0499878,1907.699951,517.2999878,972.1500244,340.3999939,284.2000122,207.8500061,1898
02-05-2018,401.1000061,662.5499878,2712.52002,1749.880005,515.2000122,598.5250244,228.0500031,2118.199951,500.25,1471.949951,574.5,142,612,287.25,380.9500122,206.6629944,315.1499939,161.8500061,1188.800049,4016.5,9201.25,1222.300049,3052.22998,161.1499939,1095.75,2965.949951,1910.599976,863.1500244,488.9330139,16603.69922,8744.5,964.5,5436.899902,1256.849976,280.5,375.0299988,3664.100098,1403.150024,180.0500031,241,972.7000122,746.5499878,509.9500122,1905.099976,523.75,984.75,336.0499878,276.8999939,205.1499939,1868.300049
03-05-2018,397,652.9500122,2668.550049,1740.930054,536,591.2750244,231.5500031,2121.100098,462.8500061,1452.199951,585.4500122,145.25,609.2999878,285,377.7000122,203.5879974,319.2999878,161.5749969,1198.349976,3995.350098,9098.650391,1206.75,2987.840088,161.6999969,1087.5,2975.199951,1922.699951,865.0999756,471.9330139,16701.09961,8755.950195,959.3499756,5402.049805,1233.550049,276.9500122,371.3110046,3655.600098,1377.75,181.1000061,241.8999939,961.5999756,732,496,1874.300049,533.4000244,983.9500122,333.5,281.8999939,206.4499969,1878.150024
04-05-2018,408.25,662.6500244,2692.25,1740.380005,517.9500122,586.5499878,231.3500061,2106.600098,464.9249878,1464.199951,580.75,142.4170074,597,277.1499939,380.2000122,202.4250031,317.3999939,164.875,1191.949951,3985.850098,9111.400391,1190.449951,2920.840088,161.5,1073.900024,2888.649902,1910.349976,854.2999878,469.1000061,16333.7002,8678.200195,958.0999756,5348.049805,1233.449951,271.2999878,364.2869873,3659.75,1368.699951,180.25,241.9499969,953.9500122,702.0999756,500.3500061,1857.400024,520.2999878,994.25,334.3999939,282.8500061,207.3999939,1891.150024
07-05-2018,412.3999939,657.4000244,2736.350098,1710.469971,513.7000122,591.5,237.8500061,2069.5,464.1000061,1497.900024,596.4500122,142.0829926,591.0499878,282.25,385.7999878,206.0630035,325.7999878,171.8999939,1208.5,4033.399902,9092.700195,1215.25,2976.689941,164.3000031,1077,2915.300049,1918.699951,885.5999756,478.2669983,16555.80078,8743.700195,968.9500122,5401.299805,1245.050049,267.3999939,365.6650085,3648.050049,1389.150024,183.8999939,246.5,971,703.5999756,499.8999939,1895.449951,536.0999756,988.7000122,335.1499939,289.7999878,209.3000031,1889.800049
08-05-2018,412.7999878,653.3499756,2722.350098,1720.599976,511.4500122,582.7750244,238.6999969,2074.949951,460.0499878,1496.050049,596.3499756,142.8329926,590.6500244,282.7000122,392.6000061,204.5630035,324.0499878,170.9250031,1211.25,4064.100098,9117.700195,1209.900024,3042.709961,166.5500031,1092.599976,2892.25,1903.349976,865.2999878,481,16527.59961,8775.200195,968.0999756,5340.700195,1241.849976,268.1499939,368.3269958,3657.300049,1364.900024,183.1000061,250.0500031,967.0999756,702.4500122,509.9500122,1868.400024,542.25,983.5250244,332.1499939,309.2999878,212.75,1869.599976
09-05-2018,413.3500061,654.0999756,2700.75,1744.650024,506.1499939,585.3499756,238.1499939,2064.350098,463.75,1496,603.1500244,142,588,282.2999878,385.4500122,202.6880035,321.75,170.9499969,1195.300049,3966.25,9120.75,1222.550049,3031.560059,167.1999969,1094.949951,2872,1897.650024,860.0999756,487.5329895,16352.90039,8718.349609,985.7000122,5349.5,1251.150024,267.3500061,369.5209961,3654.399902,1375.650024,182.8500061,248,976.7000122,699.9500122,514.75,1849.099976,548.5,989.2000122,341.9500122,306.7999878,211.8500061,1879.099976
10-05-2018,410.7999878,663.5999756,2693.22998,1725.619995,497.2000122,584,241.3000031,1989.599976,465.1000061,1486.5,594.1500244,140.4170074,575.5,280.1499939,390.2000122,202.8379974,319.5499878,170,1190.300049,3998.550049,8981.549805,1217.699951,3064.75,167.9499969,1093.050049,2827.5,1894.300049,856.5,481.3330078,16105.40039,8704.950195,973.0999756,5237.950195,1247.5,269.3500061,378.381012,3646,1362.199951,188.25,247.9499969,981.1500244,713.75,517.6500244,1837.400024,547.6500244,996.3499756,333.6000061,306.8500061,208,1885.349976
11-05-2018,412.7000122,666.4500122,2738.850098,1728.469971,472.0499878,590.375,242.6999969,1990.5,466.4249878,1504.099976,607.25,139.5420074,573.7000122,283.6499939,399.2999878,204.4880066,323.75,171.3000031,1200.699951,4071.600098,9523,1286.449951,3087.300049,169.1000061,1100.75,2815.449951,1919.800049,869.0999756,490.1669922,16207.2002,8750.299805,956.0499878,5345.450195,1267.300049,271,354.9679871,3618.300049,1387.400024,187.5,250.3500061,989.25,698.2999878,523.2999878,1861.5,553.2999878,1005.880005,330.7999878,310.9500122,206.8500061,1894.25
14-05-2018,409.9500122,667.25,2732.050049,1716.780029,473.7999878,594.6500244,242.1000061,2017.75,462.6499939,1503.550049,610.3499756,143.0420074,578.5,284.7999878,404.2000122,204.2630005,329.0499878,172.1000061,1172.650024,4107.049805,9571.400391,1297.349976,3049.52002,168.3999939,1100.099976,2831.949951,1930.599976,852.6500244,485.6669922,16184.5,8707,920,5386.450195,1271.599976,270.0499878,351.7999878,3648.300049,1381.75,187.25,253.6000061,986.5999756,691.1500244,540,1864.5,551.9000244,1010.880005,323.6000061,310.1000061,209.0500031,1915
15-05-2018,409.1499939,670.6500244,2727.399902,1741.199951,468.6499939,597.2750244,243.8999939,2008.5,462.5,1515.5,625.9500122,141.75,575.7999878,281.8500061,405.7999878,203.25,334.5499878,169.7250061,1149.849976,4109.299805,9565.200195,1314.650024,3077.280029,167.1999969,1089.449951,2823.649902,1929.550049,847.0499878,488.8670044,16444.5,8726.599609,931,5397.5,1283.849976,263.5,350.697998,3649.600098,1374.199951,189,248,978.9500122,678.9000244,506.5,1901.949951,549.7000122,1018.900024,310.1000061,308.25,213.8500061,1916.949951
16-05-2018,403.1000061,672.7000122,2771.100098,1746.949951,471.7000122,594.9749756,239.75,1993.949951,460.125,1574.099976,621.25,141.6670074,559.9000244,285.8500061,398.3500061,206.0249939,336.6000061,165.3249969,1165.150024,3990.75,9628,1323.699951,3056.570068,165.9499969,1082.400024,2811.899902,1914.550049,853.0999756,483.8999939,16474.90039,8695.599609,931.1500244,5319.200195,1281.400024,263.5,344.6380005,3575.5,1362.349976,186.1999969,243.1000061,956.1500244,667.6500244,497.5499878,1919.949951,550,1011.669983,310.25,297.25,213.4499969,1925.599976
17-05-2018,397.8999939,675.7999878,2738.379883,1745.900024,479.8500061,591.4500122,233.0500031,1977.150024,454.875,1569.800049,610.2999878,139.25,553.75,278.9500122,390.6000061,208.7630005,332,165.1750031,1165.900024,3957.800049,9705.849609,1309.449951,3049.590088,164.75,1083.199951,2815.449951,1875.099976,849,471.3999939,16419.09961,8697.5,936.5,5569.25,1270.699951,271.5,337.5220032,3554.550049,1355.949951,188.6000061,242.6999969,945.3499756,669.7000122,494.2999878,2066.5,539.4500122,1013.880005,314.8999939,296,213.4499969,1914.349976
18-05-2018,389.5,692.9500122,2798.52002,1751.030029,464.8999939,591.5999756,231.5,1982,445.3500061,1605.800049,591.4000244,138.8329926,533.0499878,282.2999878,386.3500061,201.6750031,319.4500122,160.75,1156.550049,3858.850098,9683.5,1308.349976,3008.620117,163.6999969,1062.849976,2787.5,1853,836,472.9670105,16390.19922,8510.950195,939.9500122,5729.799805,1294.400024,266.7999878,331.7839966,3561.050049,1315.550049,185.0500031,238.8500061,933.8499756,665.2000122,493.9500122,2149.649902,532.9000244,1006.080017,304.6000061,286.1000061,212.9499969,1930
21-05-2018,383.7000122,685.3499756,2760.800049,1778.380005,443.75,589.75,228.25,1893.050049,447.9750061,1578.650024,577,137,520.4500122,282.3500061,393.8500061,198.6380005,309.25,162.8249969,1138.550049,3852.25,9486.349609,1301.699951,2943.290039,165.1499939,1035.849976,2720.550049,1819.199951,825.9500122,455.0329895,16074.7998,8428.5,915.25,5722.049805,1276.650024,270.25,330.5440063,3492.899902,1313.25,185.75,244.4499969,931.3499756,655.2000122,489.6499939,2105.449951,526.8499756,996.5250244,295.8999939,289.2999878,212.6499939,1924.949951
22-05-2018,379.75,686.4000244,2802.199951,1754.449951,453,596.9249878,234.9499969,2009.599976,452.4500122,1574.300049,576.7999878,137.625,524,278.75,397.6000061,198.7129974,318.3999939,164,1121.599976,3755.550049,9634.25,1286.849976,2992.959961,160.5,1039.5,2808.5,1810,830.2000122,454.8670044,16360.2002,8560.650391,914.2000122,5971.799805,1262.699951,279.0499878,332.2430115,3499.899902,1320.150024,185.1999969,253.8999939,926.75,659.9500122,481.6000061,2149.300049,523.2999878,994.9500122,307.7000122,290.2999878,210.75,1903.949951
23-05-2018,374.25,697.4500122,2857.850098,1747.550049,452.25,592.4500122,229.9499969,1954.349976,447.1749878,1568.099976,540.0499878,138.7920074,532.4000244,273.4500122,373.9500122,197.5879974,310,161.4750061,1093.349976,3700.800049,9641.299805,1278.599976,2939.209961,153.5,1047.349976,2774.949951,1783.650024,831.7999878,456.9670105,16044,8497.400391,920.0999756,5790.049805,1255.349976,276.2000122,327.6059875,3482.949951,1326.900024,175.3999939,263.2000122,912.25,679.0499878,476.3500061,2078.399902,520.25,983.75,309.4500122,292.0499878,211.3000031,1853.650024
24-05-2018,371.25,711.3499756,2859.100098,1801.849976,462.8500061,610.5,234.1000061,1972.949951,455.8500061,1561.099976,548.2000122,137.5420074,533.5,274.8500061,371.3500061,198.2630005,314.1499939,154.75,1128.699951,3658.399902,9665.349609,1293.599976,2951.540039,155.8999939,1021.700012,2732.800049,1806.099976,843.0499878,463.1329956,16172.7998,8410.75,921.2999878,5826.399902,1275.449951,280.1000061,341.4710083,3489.899902,1338.050049,167.6999969,268.5,915.8499756,678.2999878,475.0499878,2094.75,534.4500122,993,288.6499939,297.7000122,211.75,1870.699951
25-05-2018,379.8999939,702.75,2913.75,1792.900024,466.4500122,614.1500244,245.5,1967.849976,458,1575.75,568.25,137.75,536.6500244,272.2999878,380.5499878,198.4499969,326.0499878,159.5749969,1148.849976,3682.149902,9734.799805,1292.349976,3020.340088,163.4499969,1030.650024,2758.5,1819.75,857.7000122,464.8330078,16250.2998,8548.150391,924.4000244,6071.700195,1295.849976,275.6000061,346.1069946,3552.850098,1342,175.4499969,266.9500122,920.7999878,683.8499756,481.5,2116,538.5,1004.349976,294.1499939,295.6499939,212.0500031,1914.949951
28-05-2018,378.8999939,675.25,2921.47998,1751.030029,499.7000122,607.2000122,241.6499939,1994.550049,447.25,1582.849976,576.6500244,139.75,539.5,275.2999878,402,197.4750061,327.1000061,168.1999969,1092.150024,3730.300049,9659.049805,1321.849976,3068.27002,170.4499969,1060.349976,2790.149902,1829.550049,849.9500122,480.6669922,16826.40039,8709.299805,928.9000244,6009.350098,1297.150024,284.7999878,344.4549866,3599.800049,1376.449951,175.6000061,272.0499878,920.4000244,685.3499756,491.25,2094.949951,546.1500244,1021.099976,296.2999878,299.25,206.9499969,1914.449951
29-05-2018,377.8500061,677.8499756,2902.550049,1761.75,499.5,608.3499756,242.5,1980.699951,452.5499878,1572.699951,575.3499756,138.2920074,530.5999756,274.0499878,405.3500061,197.25,331.75,171.4750061,1066.75,3716.050049,9512.299805,1299.5,3051.070068,172.4499969,1057.800049,2796.050049,1809.75,870.25,469.8999939,16825.69922,8714.900391,914.5,5887.850098,1284.25,282.3500061,348.1270142,3610.399902,1380.599976,175.5500031,264.2999878,917.4500122,695.2999878,494.25,2077.100098,547.75,1016.299988,294.6499939,289.8999939,207,1877.300049
30-05-2018,374.3999939,687.25,2894.929932,1757.050049,494.5499878,605.8499756,238.1000061,1961.800049,453.6749878,1585.800049,577.9000244,137.75,525.5999756,271.8999939,400.25,195.6380005,332.5499878,171.5249939,1051.550049,3706.649902,9530.049805,1293.849976,3013.629883,170.8000031,1041.5,2762.899902,1790.800049,897.9500122,469.7999878,16857.59961,8588.200195,913.5999756,5958.850098,1303.25,289.0499878,345.0509949,3601.449951,1365.650024,174,267.1499939,916.0999756,694.2999878,501.2000122,2118.649902,541.6500244,1024.180054,288.8999939,284.8999939,209.5,1884.849976
31-05-2018,392.1499939,712.3499756,2961.97998,1741.050049,480.3500061,615.9000244,234.1999969,1936.599976,455.1749878,1611.449951,575.6500244,139.625,524.7999878,271.6499939,403.9500122,196.4250031,331.8999939,175.4499969,1047.449951,3744.899902,9654,1304.650024,3078.060059,174.1000061,1039.800049,2750.300049,1833,922.9500122,471.7330017,16880.59961,8537.200195,900.0999756,6042.25,1334.599976,296.25,343.0310059,3544.899902,1370.400024,177.8999939,269.5499878,921.3499756,689.7999878,491.1499939,2109.899902,545.9000244,1069.719971,282.5,285.7999878,209.4499969,1955.449951
01-06-2018,387.6000061,701.1500244,2906.22998,1732.449951,484.3500061,610.4000244,238.5,1941.400024,452.4249878,1588.849976,560.6500244,136.9579926,524.5,269.9500122,409.25,195.4499969,331.8999939,170.6750031,1053.25,3688.149902,9898.549805,1293.050049,2986.879883,172.3500061,1028.699951,2896.550049,1844.25,901.5999756,465.1669922,16656.40039,8808.849609,900,5882.200195,1318,294.6499939,352.3049927,3626.300049,1372.400024,173.1999969,266.7000122,930.5499878,676,488.8500061,2077.399902,536.6500244,1055.300049,287.2000122,289.2999878,205.9499969,1915.400024
04-06-2018,378.5499878,698.2999878,2883.100098,1744.25,478.6000061,619.7000122,241.6000061,1996,450.3500061,1563.199951,566.1500244,135.0420074,520.7000122,268.8999939,408.5,195.1130066,331.8500061,167.5249939,1047.150024,3711.149902,9817,1284.449951,2937.76001,173.8000031,1034.849976,2878.5,1833.150024,914.5,457.6329956,16357.5,8749.849609,885.3499756,5748.549805,1303.949951,292.6000061,341.8380127,3613.600098,1357.849976,171.1000061,263,940.8499756,660.0499878,473.8500061,2062.850098,537.0499878,1023.099976,286.6499939,286.75,201.6999969,1902.199951
05-06-2018,373.6000061,701.25,2905.899902,1721.599976,473.5,610.4249878,242.0500031,1963.400024,442.5249939,1562.800049,572.0999756,134.4170074,542.0999756,267.5,405.3500061,191.4380035,329.1000061,167.3500061,1035.400024,3676.850098,9535.650391,1273.599976,2923.639893,173.9499969,1024.25,2847.550049,1848.400024,901.2999878,457.1329956,16102,8810.400391,863.9500122,5770.950195,1304.699951,285.25,334.4920044,3610.399902,1333.75,171.1999969,263.5499878,947.6500244,665,464.3500061,2100.600098,530.9000244,1031.800049,284.9500122,284.1000061,198.8500061,1899.400024
06-06-2018,375.7999878,691.75,2938.47998,1725.75,489.8500061,618.7249756,248.1000061,1960.449951,454.4750061,1571.150024,579.75,135.4170074,538.4500122,270.3999939,410,194.4380035,338,166.4750061,1054.449951,3696.350098,9760.349609,1262.800049,2994.929932,174.8999939,1034.099976,2885.25,1858.449951,914.2999878,462.3670044,16141.2998,8842.349609,899.4500122,5914.75,1315.699951,290.6499939,348.678009,3635.199951,1350.550049,170.3000031,270.1499939,954.4000244,683.0999756,467.2000122,2160.649902,531.4000244,1028.680054,295.6499939,283.8999939,201.1000061,1919.800049
07-06-2018,380.0499878,701.8499756,2996.649902,1735.550049,488.75,626.2249756,248.6000061,1964.949951,460.6749878,1603.050049,602.0999756,135.4170074,540.7000122,271.0499878,416.0499878,198.4499969,343.5,167.625,1059.349976,3723.149902,9787.450195,1290.800049,2971.23999,174.8000031,1043.599976,2888.600098,1869,920.2999878,469.3670044,16327.7998,8911.25,887.1500244,6014.25,1310.449951,288.8999939,348.8619995,3651.5,1355.150024,172.6499939,269.6499939,971.3499756,692,470.5499878,2169.449951,542.4000244,1031.099976,305.3999939,290.8999939,202.75,1900.449951
08-06-2018,380.5,706.9500122,2958.820068,1747.099976,528.25,630.0250244,242.1499939,2062.899902,464.3500061,1595.599976,600.5,134.5420074,559.6500244,267.8999939,409.8500061,198,343.25,171.1999969,1052.099976,3715.149902,9888.849609,1278.849976,2951.300049,175,1028.599976,2874.050049,1840.449951,911.6500244,475.2669983,16224.40039,8932.450195,896,6025.5,1318.349976,289.8999939,346.6579895,3635.149902,1343.949951,173.6999969,273,984.3499756,692.3499756,472.1499939,2186.850098,537.4000244,1024.680054,309.9500122,288.25,197.8999939,1888.699951
11-06-2018,382.2999878,714.2000122,2955.22998,1749.699951,535.7000122,631.2000122,244.6999969,2083.199951,455.7999878,1601.400024,588.6500244,134.7920074,560.7999878,269.25,414.3999939,198.3000031,340.9500122,171.7749939,1024.599976,3790.100098,9916.75,1283.300049,2967.699951,173.1000061,1049.099976,2881.100098,1839.449951,916.8499756,466.2000122,16731.69922,9022.650391,903.3499756,6068.950195,1323.349976,287.8999939,356.9880066,3612.300049,1343.25,173.3000031,274,982.6500244,712.5,485.8500061,2250.300049,539.9500122,1021.150024,309.75,286.3999939,195.6999969,1904.800049
12-06-2018,388.8999939,709.0999756,2973.300049,1781,540.4500122,629.25,240.6499939,2190.649902,457.3999939,1638.449951,580,134.4170074,567.0999756,270.25,415.1000061,199.8379974,341.3500061,171.6499939,1064.150024,3766.199951,9834.25,1287.699951,2920.840088,174.1499939,1038.800049,2887.25,1847.699951,917.5999756,459.1329956,16255,9016.75,904.7000122,6078.549805,1329.300049,283.5499878,349.5050049,3687.850098,1366.400024,171.3999939,282.8500061,997.1500244,719.9000244,503.2000122,2261.25,537.1500244,1021.919983,307.7999878,287.3999939,195.0500031,1954.75
13-06-2018,382.8500061,713.7999878,3008.570068,1824.099976,546.2999878,637.4000244,245,2256.300049,461.8500061,1621.199951,567.5999756,133.5420074,582.0999756,267.8500061,419.8999939,201.6000061,343,172.4250031,1040.300049,3800.600098,9837.049805,1286.400024,2944.860107,175.1000061,1037,2907.949951,1832.300049,917.6500244,458.3670044,16382.2002,8967.349609,918.1500244,6074.799805,1325.650024,284,344.9140015,3696.800049,1358.75,170,287.7000122,1002.5,702.25,491.25,2231.050049,540.6500244,1015.719971,308.3999939,290.75,198.1499939,1945.449951
14-06-2018,374.4500122,698.7999878,3000.879883,1787.550049,559.25,619.8499756,244.75,2269.399902,468.4750061,1609.599976,569.5499878,132,588.0499878,267.25,416.3500061,199.8000031,339.0499878,169.5,1084.75,3767,9756.75,1286.099976,2953.669922,171.5500031,1036.199951,2890.699951,1833.75,922.0499878,456.6000061,16319.2998,8958,905.25,6028,1332.650024,283.2000122,345.6940002,3695.600098,1343,168.5,282.6000061,1007.950012,689.9000244,481.5,2243.25,532,1018.700012,305.8999939,284.75,198.8500061,1963.400024
15-06-2018,372.9500122,707.25,3068.300049,1840.050049,571.2999878,640.625,237.3999939,2349.850098,474.1499939,1621.300049,566,130.0420074,611.5999756,264.5,412.25,200.1750031,332.5499878,167.4499969,1100.949951,3691.649902,9742.5,1282.199951,2957.379883,167.75,1031.800049,2877.149902,1832.25,909.4500122,467.1329956,16212.7998,8951.599609,903.4500122,5979.100098,1340,279.0499878,347.3009949,3693.699951,1329.900024,165.4499969,277.4500122,1014.200012,671.7999878,469.75,2283.600098,528.75,1014.799988,302.9500122,282.5,197.8500061,1967.349976
18-06-2018,370.5499878,710.5499878,3037,1829,570.0999756,633.7000122,231,2385.850098,466.6000061,1608.550049,558.5,130.8329926,606.5,264.5499878,423.1000061,199.3130035,327.1499939,169.0500031,1100.400024,3669.5,9618.549805,1282.050049,3013.530029,173.8999939,1020.099976,2895.300049,1823.550049,913.9000244,461.5,16129.59961,8973.450195,897.7000122,5995.75,1315.300049,274.2000122,340.552002,3666.149902,1323.199951,164.6000061,276.8500061,1015.549988,671.8499756,479.2000122,2243.149902,522.5499878,1009.580017,308.7999878,293,198.6499939,1967.949951
19-06-2018,362.4500122,695.75,2988.27002,1824.5,559.9500122,620.7999878,225.8000031,2393,460.2250061,1601,555,130.125,601.8499756,266.0499878,413.6000061,195.75,327.5,171.375,1091.849976,3648,9618.349609,1269.199951,2994.969971,168.6000061,1010.099976,2849.800049,1828,891.4000244,449.3999939,15728.7002,8862.599609,889,5913.200195,1303.25,272.9500122,340.8280029,3652.75,1310.400024,164.8000031,272.6000061,996.0499878,673.4500122,474.75,2270.600098,517.2000122,1011.75,305.0499878,292.7999878,198.6999969,1931.5
20-06-2018,365.6499939,690.5499878,2997.77002,1822.449951,564.0999756,621.5750122,226.1999969,2367.75,455.4750061,1602.400024,563.25,130.875,602.8499756,263.75,410.7000122,194.7749939,335.1499939,171.5,1083.050049,3651.350098,9725.049805,1271.300049,2980.530029,165.3999939,1017.299988,2869.649902,1847,904.4000244,434.8330078,15500,8948.299805,888.3499756,5947.549805,1324.599976,270.6000061,341.4710083,3655.800049,1306.75,162.75,273.2999878,1019.25,676.2000122,473.3999939,2267.800049,519.0999756,1028.069946,305.6000061,293.2000122,199.1499939,1967.400024
